question,answer,intent
해물순두부는 같은 건데 낙지만 들어가는 거예요?,네 낙지만요,두메뉴의차이에대한질문
항아리 돈가스보다 좀 더 작아요?,네,두메뉴의차이에대한질문
왕돈가스하고 크기는 똑같아요?,이게 약간 작아요,두메뉴의차이에대한질문
제가 시킨 거랑 똑같은 거예요?,아니요 저거는 소스가 뿌려져서 나와요 시키신 거는 소스 따로 나와요,두메뉴의차이에대한질문
모둠 초밥이랑 정식이랑 뭐가 달라요?,다릅니다,두메뉴의차이에대한질문
돼지보다 순대가 더 맛있어요?,네 순대에 돼지도 들어가니까 순대 안 좋아하시면 되지 국밥 드시면 돼요,두메뉴의차이에대한질문
부을 짬뽕하고 짬뽕은 차이가 뭐예요?,부을 짬뽕은 매운 거 많이 들어가고요,두메뉴의차이에대한질문
김치찜은 한옥집하고 같은 거예요?,예 그런 스타일이에요,두메뉴의차이에대한질문
그럼 오복 누룽지탕하고 좀 다릅니까?,오복은 삼복 누룽지탕에 닭 가슴살하고 여러 가지 더 추가돼요,두메뉴의차이에대한질문
쟁반 짜장면하고 즉석 맛 짜장면하고 어떻게 틀려요?,맛 짜장은 돼지고기 들어가고요 쟁반짜장은 해물 들어가요,두메뉴의차이에대한질문
부을 짬뽕하고 짬뽕하고 뭐 어떻게 달라요?,짬뽕보다 부을 짬뽕이 조금 더 매우면서 해물이 더 많이 들어가요,두메뉴의차이에대한질문
안 뜨거운 거로 먹으려고 하는데 곤드레 비빔밥이랑 본 나물 비빔밥이랑 어떻게 달라요?,본 나물 비빔밥은 기본 여섯 가지나물 들어가고요 곤드레는 곤드레 넣어서 갓 지은 밥에다가 곤드레만 올라가요,두메뉴의차이에대한질문
짬뽕하고 나가사키 짬뽕하고 뭐가 틀려요?,짬뽕은 고춧가루가 들어가고요 나가사키는 고춧가루가 안 들어갑니다,두메뉴의차이에대한질문
몽골리안 비프 하나랑 찰스 스파이스 치킨이랑 프라이스 치킨 중에 단맛이 조금 덜한 게 어떤 거예요?,프라이스 치킨이 단맛이 좀 덜하고요,두메뉴의차이에대한질문
간짜장하고 쟁반짜장하고 어떻게 다른 거예요?,간짜장은 야채를 춘장하고 같이 볶고 쟁반짜장은 해물이 들어가서 일반 짜장보다 조금 더 나가는 거예요 일반은 야채가 크고 간짜장은 야채가 작아요,두메뉴의차이에대한질문
튀긴 만두랑 그냥 만두랑 다른 거죠?,군만두와 다르죠,두메뉴의차이에대한질문
만촌 짬뽕하고 그냥 짬뽕하고 뭐가 달라요?,똑같은데 이름만 다른 거예요,두메뉴의차이에대한질문
중국집 야끼 가락국수하고 이거 하고 똑같아요?,저희가 낙지 들어가고 해물 들어가고 약간 소스만 좀 다르고 불 맛나고 매콤한 거는 똑같아요,두메뉴의차이에대한질문
매콤 크림 돈가스는 카르보나라랑 비슷한 건가요?,네,두메뉴의차이에대한질문
고르곤졸라 작은 사이즈 하나랑요 빠네 크림 파스타 이거 하나 이게 디너로 나가요?,지금 디너로 나와요,디너메뉴문의
이거는 디저트로 먹는 거예요?,네 디저트에요,디저트메뉴문의
디저트는 뭐가 나와요?,디저트는 따로 없고요 치즈케이크나 아니면 티라미수 케이크 있어요,디저트메뉴문의
디저트 커피 없죠?,저기 정수기 위에 있어요,디저트메뉴문의
그리고 디저트도 제공되나요?,아니요 저희 디저트는 따로 없어요,디저트메뉴문의
라면 기계가 어떤 거예요?,라면 자동으로 끓여주는 기계가 있어요,라면기계문의
점심 특선이 따로 있나요?,네 있습니다,런치메뉴주문문의
지금은 런치메뉴 주문 가능한가요?,아 네 지금 시간부터 런치 메뉴 가능하세요,런치메뉴주문문의
57000원 되어있는데 이것도 런치에요?,이거는 런치 디너 다 드실 수 있는 세트입니다,런치메뉴주문문의
렌치 메뉴는 어떤 거 있어요?,저희는 런치 타임과는 상관없이 가격이 다 일정합니다,런치메뉴주문문의
여기 런치 타임 보고 왔거든요 적용되는 거예요?,네 지금 적용되고 있어요,런치메뉴주문문의
몇 명 들어가 예?,30명까진 다 들어가요,룸가능인원문의
몇 명 정도 들어갈 수 있어요?,8분 10분 들어갈 수 있습니다,룸가능인원문의
방이 큰 게 몇 개짜리가 있어요?,12명 들어가는 방도 있고 3~40명 들어가는 방도 있어요,룸가능인원문의
방은 한 몇 명 들어가요?,테이블 네 개니까 열여섯 명이요,룸가능인원문의
몇인까지 들어가요?,열다섯 명 정도까지는 들어갈 수 있는데 미리 예약하셔야 돼요,룸가능인원문의
몇 명 정도 들어가요?,여섯 명 여덟 명 정도 들어가요,룸가능인원문의
방 사이즈가 어떻게 되나요?,보세요,룸가능인원문의
그럼 회식장소 룸으로 잡아주실 수 있나요?,네 룸으로 예약하겠습니다,룸요구
알겠습니다 조용한 룸으로 부탁드릴게요,네 예약 내역은 문자로 발송해 드리도록 하겠습니다,룸요구
5명 갈 건데 혹시 룸으로 잡을 수 있나요?,예 룸으로 예약해드리겠습니다,룸요구
혹시  방은 없나요?,이미 예약이 되어 있는 자리입니다,룸요구
혹시 룸은  자리가 없나요?,룸은 예약하셔야 이용 가능합니다,룸요구
방으로 된 곳은 없나요?,그럼 방으로 안내해 드릴게요,룸요구
방은 없어요?,네 이게 끝이에요,룸요구
룸도 있어요?,안에 있어요,룸요구
방은 있습니까?,방은 없어요,룸요구
한 5~6명 들어가는 젤 작은방 있어요?,이런 방 있어요,룸요구
여기 회식할 수 있는 단체 방은 없죠?,이게 다예요,룸요구
여기는 모임 같은 것도 해요? 룸 있어요?,여기 방 있어요,룸요구
여기는 모임 하는 룸은 없죠?,여기가 다예요,룸요구
방이 있어요?,방이 팔 인석 하고 십 인석 십이 인석 이렇게 있어요,룸요구
여기 방 있어요?,한 개 작게 있어요,룸요구
그럼 그것과 음료는 리필되나요?,네 다 드신 후 탄산으로 리필됩니다,리필문의
사과주스는  리필 가능한가요?,아니요,리필문의
음료수는 리필이 되나요?,네 리필 가능하십니다,리필문의
공깃밥 하나 더 주세요,네,리필문의
여기 차 더 마셔도 돼요?,네,리필문의
크루아상은 리필 안돼요?,네 크루아상 리필은 안돼요 추가는 천오백 원이에요,리필문의
단계가 있나요?,네 10단계로 나뉩니다,맛에대한질문
고추가 들어가니까 확실히 맛있네요,고추 넣으면 맛있어요,맛에대한질문
여기다 콩가루 넣으면 더 맛있죠?,콩가루 넣으면 많이 부드럽고 경북 사람들이 좋아하지요,맛에대한질문
매운 김밥은 많이 매워요?,청양고추 들어갑니다,맛에대한질문
매콤 멸치 김밥 많이 매워요?,글쎄요 조금 매워요,맛에대한질문
야채 멸치는?,멸치는 더 매워요 고추 들어가요,맛에대한질문
아재 김밥 이게 살짝 매콤하다 했는데?,살짝 매콤해요 그거 싫으시면 야채 하시면 돼요,맛에대한질문
매콤 제육 닭갈비는 많이 매워요?,제육은 안 매운데 닭갈비는 조금 매워요,맛에대한질문
순두부 국밥 따로국밥 매워요?,이게 제일 얼큰해요,맛에대한질문
콩나물국밥 이거 좀 매워요?,그건 매워요,맛에대한질문
여기 서울식인데 경상도하고 맛이 많이 달라요?,육수는 백 프로 대원사 육수를 쓰니까 누린내 같은 게 전혀 없고 깔끔한 맛이 나요,맛에대한질문
황금 찜닭은 맵지 않아요?,맵기도 조절하실 수가 있어서 매운 거 많이 못 드시면 순한 맛 하시면 돼요,맛에대한질문
황금 찜닭은 어떤 맛이에요?,앙금하고 고추장 섞은 거예요,맛에대한질문
허니 찜닭은 무슨 맛이에요?,간장도 있으면서 달달한 맛이에요,맛에대한질문
매운맛은 불닭볶음면처럼 많이 매워요?,그만큼 맵습니다,맛에대한질문
피냉면 많이 매워요?,안 매운맛도 있어요,맛에대한질문
너무 매우면 안 되는데 별로 안 맵죠?,그냥 얼큰한 정도에요,맛에대한질문
많이 매워요?,많이 맵지 않습니다,맛에대한질문
이거 맵지 않아요?,일반적으로 맵지는 않은데 아예 못 드시는 분들께는 약간 매울 수 있어요,맛에대한질문
운동 전골도 있네 이건 좀 매운 거죠?,네,맛에대한질문
느끼하지 않나요 미소는?,일본식 된장 생각하시면 돼요,맛에대한질문
이거 매워요?,"매운맛, 순한 맛 선택하실 수 있어요",맛에대한질문
갈릭은요?,갈릭은 마늘 맛 조금 나면서 달달해요,맛에대한질문
간장소스?,약간 새콤합니다,맛에대한질문
매콤 돈가스는 많이 매워요?,그냥 조금 매콤한 정도에요,맛에대한질문
봉골레는 맛이 신선해요?,네,맛에대한질문
알리오 올리오는 많이 매워요?,맵지는 않아요,맛에대한질문
치킨빠네는 많이 매워요?,네 조금 매우실 수도 있어요 매운 정도 조절 가능하세요,맛에대한질문
만조 크림은 어떤 맛이에요?,크림 베이스에 버섯과 고기가 들어가요,맛에대한질문
맵지는 않죠?,많이 맵지는 않아요,맛에대한질문
근데 제가 느끼한 걸 잘 못 먹는데도 크림 괜찮을까요?,기본적으로 약간 매콤하게 나가기 때문에 그렇게 느끼하진 않아요,맛에대한질문
매콜은 많이 매워요?,아니요 그냥 매콤한 정도예요,맛에대한질문
매워요?,약간 매워요,맛에대한질문
이거 많이 매워요?,많이 안 매워요,맛에대한질문
느끼하지는 않죠?,안 느끼해요 저희 메인메뉴가 짬뽕이거든요,맛에대한질문
야끼 가락국수 맛있어 예?,그런 종류가 볶음 짬뽕이고요,맛에대한질문
매워요?,청양고추가 4개 들어가서 짬뽕 육수 자체가 조금 매운 편이에요,맛에대한질문
짬뽕 국물보다 더 매운 것도 있어요?,매운 짬뽕이 따로 있어요,맛에대한질문
울면의 많이 매워요?,울면은 가락국수처럼 안 매워요,맛에대한질문
색깔이 붉은데 매워요?,네 매운맛이에요,맛에대한질문
짬뽕은 맵겠죠?,일반 짬뽕은 그렇게 맵지 않아요,맛에대한질문
가리비 짬뽕은 맛이 어때요? 많이 매워요?,가리비 낙지 문어가 들어가는 건데 가리비가 지금 다 나갔어요,맛에대한질문
얼마큼 매워요?,불닭볶음면보다 살짝 더 매우실 거예요,맛에대한질문
고추 짬뽕은 많이 매워요?,네 많이 매워요,맛에대한질문
매콤 돈가스 약간 매운맛 나나요?,같이 나오는 콩나물이 매워요,맛에대한질문
계란말이에 독특한 맛이 나는데 그게 일본식이에요?,계란말이는 저희가 하는 게 아니고 들어오는 제품인데 제가 먹기에 좀 달긴 하더라고요,맛에대한질문
전골 맛있어요?,전골 괜찮아요,맛에대한질문
비린내 많이 안 나요?,비린내 많이 나진 않아요,맛에대한질문
비빔국수는 매콤해요?,네,맛에대한질문
많이 매운가요? 보통은 어때요?,보통으로 매워요,맛에대한질문
맛이 괜찮아요?,맛있대요,맛에대한질문
이거를 넣고 이거를 넣어도 맛이 괜찮아요?,이거보다는 들깨 넣어드시는 게 좋아요,맛에대한질문
인생 짬뽕하는 거는 어떤 맛이에요?,약간 매콤하게 한 짬뽕이거든요 그게 주메뉴예요,맛에대한질문
해물 짬뽕이 많이 맵나요?,아뇨 그렇게 안 매워요,맛에대한질문
짬뽕은 많이 매워 예?,네,맛에대한질문
칠리 돈가스는 많이 맵나요?,칠리는 달달한 맛입니다,맛에대한질문
소떡소떡은 맛있어요?,제 생각에는 그런대로 괜찮은 거 같아요,맛에대한질문
얼마큼 매워요?,매운 소스 들어가는데 주관적이라 말씀드리기가 어려워요,맛에대한질문
매운 해산물 볶음 쌀국수 이거 많이 매워요?,네 매콤해요,맛에대한질문
많이 매워요?,맵기는 주관적이라서요,맛에대한질문
매콤 참치김밥 많이 매워요?,약간요,맛에대한질문
중간 맛 떡볶이는 매운맛이 중간이라는 거예요?,예,맛에대한질문
돌풍 초밥 하나 하고요 맛이 뭐 어떤 거예요?,차돌박이에 싸 드실 수 있는 밥입니다,맛에대한질문
김치말이 국수는 매워요?,그렇게 맵지는 않아요,맛에대한질문
이거 좀 단 가요,좀 덜 달아요,맛에대한질문
여기 닭갈비 많이 매워요?,별로 안 매워요,맛에대한질문
원래 저래 매콤해요?,너 대신에 조미료가 안 들어가요,맛에대한질문
